modality	encoder_name	dataset	training_strategy	macro_f1	lower_ci	upper_ci	shots	training_time	training_params
text	microsoft/harrier-oss-v1-0.6b	hate	zs	55.48843351612358	54.336376185652426	56.53459766882369	0	0.0	0
text	microsoft/harrier-oss-v1-0.6b	intent	zs	25.232941209238724	24.186395855603802	26.33777679599788	0	0.0	0
text	microsoft/harrier-oss-v1-0.6b	rte3	zs	48.96495352186892	46.998397044227794	50.76194002526619	0	0.0	0
text	microsoft/harrier-oss-v1-0.6b	sentiment	zs	59.874684661059916	58.21632900118726	61.637577701460614	0	0.0	0
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	zs	54.16860111944411	51.75285713337851	57.05869877297446	0	0.0	0
text	microsoft/harrier-oss-v1-0.6b	domain	lt	96.49237016262137	96.20487657432868	96.75284077369567	512	10.136966943740845	11264
text	microsoft/harrier-oss-v1-0.6b	domain	lora	96.9044334251267	96.63864653083623	97.15202261962612	512	998.549667596817	1158144
text	microsoft/harrier-oss-v1-0.6b	domain	logistic_regression	92.96360605097742	88.55886555847925	95.74973667042084	512	37.75336933135986	11275
text	microsoft/harrier-oss-v1-0.6b	emotion	lt	65.4243360900775	63.19788366819864	67.50371835812344	512	9.06033205986023	6144
text	microsoft/harrier-oss-v1-0.6b	emotion	lora	86.27744445918499	84.39355715918741	88.3032784155889	512	533.8303956985474	1153024
text	microsoft/harrier-oss-v1-0.6b	emotion	logistic_regression	60.91786345860757	56.03846370806461	64.29902366792805	512	0.16250205039978027	6150
text	microsoft/harrier-oss-v1-0.6b	hate	lt	82.99384825512752	82.13456077875418	83.83410824570974	512	29.94422960281372	2048
text	microsoft/harrier-oss-v1-0.6b	hate	lora	82.03105384777754	81.21474094773923	82.8321896735987	512	124.61810898780823	1148928
text	microsoft/harrier-oss-v1-0.6b	hate	logistic_regression	75.91110841016706	70.2978147972017	79.75430347519423	512	0.5363507270812988	1025
text	microsoft/harrier-oss-v1-0.6b	intent	lt	70.34954636703652	69.53557718727852	72.918235719605	512	75.71647143363953	115712
text	microsoft/harrier-oss-v1-0.6b	intent	lora	78.84155167088537	77.55938342578543	80.29694001844757	512	9465.4317984581	1262592
text	microsoft/harrier-oss-v1-0.6b	intent	logistic_regression	62.268262605094435	56.59031246322795	67.29512862811987	512	144.29122972488403	115825
text	microsoft/harrier-oss-v1-0.6b	rte3	lt	52.67778256838071	50.93516831659891	54.68343129243127	512	6.970949411392212	3072
text	microsoft/harrier-oss-v1-0.6b	rte3	lora	63.841420111895545	61.81416517665674	65.80544797543926	512	684.6709580421448	1149952
text	microsoft/harrier-oss-v1-0.6b	rte3	logistic_regression	55.98337676492012	51.38824931469001	58.16705272815425	512	0.05105447769165039	3075
text	microsoft/harrier-oss-v1-0.6b	sentiment	lt	64.16586663750843	62.65640036795542	65.74356141418052	512	30.81628966331482	3072
text	microsoft/harrier-oss-v1-0.6b	sentiment	lora	68.72513261410175	67.30444086401155	70.18035783302828	512	224.3515214920044	1149952
text	microsoft/harrier-oss-v1-0.6b	sentiment	logistic_regression	65.56982721164974	59.88616247617996	68.9130818090058	512	0.0713648796081543	3075
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	lt	74.41679926400721	71.17273094802297	77.73265972464662	512	7.347461938858032	6144
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	lora	61.02756803302408	58.08841825268364	64.45773723344902	512	909.905678987503	1153024
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	logistic_regression	64.20842872876723	53.74974506700929	72.6739224293568	512	0.14118599891662598	6150
text	microsoft/harrier-oss-v1-0.6b	domain	lt	94.44312624400149	94.0961887390135	94.76676289646086	64	48.75297236442566	11264
text	microsoft/harrier-oss-v1-0.6b	domain	lora	92.20126018563253	91.80958042964883	92.57430106960672	64	119.39856600761414	1158144
text	microsoft/harrier-oss-v1-0.6b	domain	logistic_regression	86.63563374274618	77.15704636133596	92.7239189247342	64	10.978034734725952	11275
text	microsoft/harrier-oss-v1-0.6b	emotion	lt	57.960035003239	55.37666110749176	60.28234222541283	64	10.696093797683716	6144
text	microsoft/harrier-oss-v1-0.6b	emotion	lora	24.420503730831985	22.859317826762553	26.242117101592584	64	71.81544280052185	1153024
text	microsoft/harrier-oss-v1-0.6b	emotion	logistic_regression	45.65690118859669	32.22287099286736	51.98475689953811	64	0.04052281379699707	6150
text	microsoft/harrier-oss-v1-0.6b	hate	lt	75.88419020142724	74.86682992846747	76.92828463536907	64	29.134438276290894	2048
text	microsoft/harrier-oss-v1-0.6b	hate	lora	53.09508658063837	51.998064504292365	54.116523668415574	64	15.857866287231445	1148928
text	microsoft/harrier-oss-v1-0.6b	hate	logistic_regression	53.603453851227336	41.644449525572526	61.51728340526258	64	0.016806364059448242	1025
text	microsoft/harrier-oss-v1-0.6b	intent	lt	61.40377092819625	60.72406159948102	63.87747582856523	64	33.00870943069458	115712
text	microsoft/harrier-oss-v1-0.6b	intent	lora	60.12178423820643	59.368715276563535	62.02774354988916	64	1181.531709909439	1262592
text	microsoft/harrier-oss-v1-0.6b	intent	logistic_regression	44.590225171541405	32.841835818332946	50.97111353863899	64	16.802427053451538	115825
text	microsoft/harrier-oss-v1-0.6b	rte3	lt	53.889142217615586	52.113486601313305	55.79183707290159	64	4.315435886383057	3072
text	microsoft/harrier-oss-v1-0.6b	rte3	lora	60.08504091105077	58.31126469155418	61.78107170733338	64	86.48568797111511	1149952
text	microsoft/harrier-oss-v1-0.6b	rte3	logistic_regression	48.8502627463123	40.015326245129	54.42864851705082	64	0.036049604415893555	3075
text	microsoft/harrier-oss-v1-0.6b	sentiment	lt	63.2213380525067	61.888796678473526	64.83746601355394	64	26.87350058555603	3072
text	microsoft/harrier-oss-v1-0.6b	sentiment	lora	37.36828814003515	35.7584140031893	39.013042893865304	64	28.334590196609497	1149952
text	microsoft/harrier-oss-v1-0.6b	sentiment	logistic_regression	52.46406443048113	44.14331855578572	59.76124794690669	64	0.03127861022949219	3075
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	lt	70.07809111014373	67.51118172123645	72.9141135063389	64	8.787557601928711	6144
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	lora	27.388439471985055	25.434934086243555	29.407998351443155	64	114.76127743721008	1153024
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	logistic_regression	55.76461402658225	45.39689170381908	62.547008192635985	64	0.050323486328125	6150
text	microsoft/harrier-oss-v1-0.6b	domain	lt	91.42899457599282	91.06798726334159	91.81400210392131	8	44.632569551467896	11264
text	microsoft/harrier-oss-v1-0.6b	domain	lora	16.761814976978563	16.286736317734483	17.24237297789019	8	16.905304193496704	1158144
text	microsoft/harrier-oss-v1-0.6b	domain	logistic_regression	71.91232885904272	53.34020932502348	82.53937015532769	8	3.5710089206695557	11275
text	microsoft/harrier-oss-v1-0.6b	emotion	lt	39.69206917104838	37.37428019160117	41.750735920989214	8	12.88997197151184	6144
text	microsoft/harrier-oss-v1-0.6b	emotion	lora	14.70901337212539	13.362382514684857	16.21923117717353	8	8.412132740020752	1153024
text	microsoft/harrier-oss-v1-0.6b	emotion	logistic_regression	28.24239525954917	15.023293419198676	39.970233611631	8	0.025617599487304688	6150
text	microsoft/harrier-oss-v1-0.6b	hate	lt	53.70449922579481	52.611572721904665	54.75339457535764	8	2.750293493270874	2048
text	microsoft/harrier-oss-v1-0.6b	hate	lora	49.24973508644373	48.16693295194057	50.35996480641523	8	2.5774755477905273	1148928
text	microsoft/harrier-oss-v1-0.6b	hate	logistic_regression	42.746412633788864	30.121902528266464	55.86811064280195	8	0.016024112701416016	1025
text	microsoft/harrier-oss-v1-0.6b	intent	lt	45.51483267357783	44.69125094584566	46.75611863065085	8	19.776273012161255	115712
text	microsoft/harrier-oss-v1-0.6b	intent	lora	6.520474517655152	6.080868890547181	6.909270346961758	8	146.20238041877747	1262592
text	microsoft/harrier-oss-v1-0.6b	intent	logistic_regression	15.195067156982697	0.0	29.47448496410828	8	5.296310663223267	115825
text	microsoft/harrier-oss-v1-0.6b	rte3	lt	39.23646309092655	37.7094510537744	40.9396941748869	8	4.453518390655518	3072
text	microsoft/harrier-oss-v1-0.6b	rte3	lora	50.78386139521185	48.96404341920436	52.39813652368973	8	11.307824850082397	1149952
text	microsoft/harrier-oss-v1-0.6b	rte3	logistic_regression	34.15086953079708	24.007999117874622	42.26613140493962	8	0.022572040557861328	3075
text	microsoft/harrier-oss-v1-0.6b	sentiment	lt	50.42605996863866	48.91582422817578	52.132183474299254	8	3.2866086959838867	3072
text	microsoft/harrier-oss-v1-0.6b	sentiment	lora	33.49529892635657	31.928198176155703	35.15143130183783	8	4.600446701049805	1149952
text	microsoft/harrier-oss-v1-0.6b	sentiment	logistic_regression	38.48648804346511	27.02566501241615	49.452814330773656	8	0.022647857666015625	3075
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	lt	62.93198578388094	60.73307634842406	65.65051538080083	8	12.394796371459961	6144
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	lora	11.000400258785492	9.51144887430381	12.456532701353584	8	15.489356517791748	1153024
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	logistic_regression	36.75344996856391	23.345297848249494	48.21708046161261	8	0.02595210075378418	6150
text	microsoft/harrier-oss-v1-0.6b	domain	lt	97.42380363543221	97.19422487201776	97.65058832482418	all	39.9252552986145	11264
text	microsoft/harrier-oss-v1-0.6b	domain	lora	98.25520306432139	98.06374911106712	98.433622928251	all	12967.647546768188	1158144
text	microsoft/harrier-oss-v1-0.6b	domain	logistic_regression	95.36735778353004	92.53786246537356	97.67052780004971	all	142.35436058044434	11275
text	microsoft/harrier-oss-v1-0.6b	emotion	lt	73.37182877083983	70.88351257736136	75.66605223437122	all	16.01573371887207	6144
text	microsoft/harrier-oss-v1-0.6b	emotion	lora	86.77823195936614	84.58516223450358	88.82071671564775	all	2788.6886234283447	1153024
text	microsoft/harrier-oss-v1-0.6b	emotion	logistic_regression	70.25838383274046	69.77139902782868	70.5253198574737	all	1.2771711349487305	6150
text	microsoft/harrier-oss-v1-0.6b	hate	lt	92.9666471804301	92.41129657970697	93.56845828287406	all	451.02342224121094	2048
text	microsoft/harrier-oss-v1-0.6b	hate	lora	99.60297393269992	99.44076008081939	99.75025276033713	all	3871.242032289505	1148928
text	microsoft/harrier-oss-v1-0.6b	hate	logistic_regression	90.02639268713062	89.39551649069526	90.48634635778487	all	1.8480520248413086	1025
text	microsoft/harrier-oss-v1-0.6b	intent	lt	69.18640866853501	67.9726388827858	71.582655141466	all	197.48376035690308	115712
text	microsoft/harrier-oss-v1-0.6b	intent	lora	76.9796226304756	76.10928096688848	80.5561072446717	all	12971.651966810226	1262592
text	microsoft/harrier-oss-v1-0.6b	intent	logistic_regression	57.223519300266325	56.76164595040413	57.54522574287321	all	245.86030268669128	115825
text	microsoft/harrier-oss-v1-0.6b	rte3	lt	52.055694475220484	50.103831554061884	54.21291805081122	all	4.622326850891113	3072
text	microsoft/harrier-oss-v1-0.6b	rte3	lora	64.42692849718311	62.24338957543787	66.69497383201445	all	1448.3993668556213	1149952
text	microsoft/harrier-oss-v1-0.6b	rte3	logistic_regression	55.99369528783008	55.34614101715246	56.2857436621715	all	0.14253020286560059	3075
text	microsoft/harrier-oss-v1-0.6b	sentiment	lt	73.3896113281625	71.90583671099418	74.87965509506476	all	13.810497760772705	3072
text	microsoft/harrier-oss-v1-0.6b	sentiment	lora	78.14656331837998	76.91831192757266	79.49190258806664	all	3928.646859407425	1149952
text	microsoft/harrier-oss-v1-0.6b	sentiment	logistic_regression	72.97364159620881	72.54381812486434	73.401334137646	all	11.308504581451416	3075
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	lt	73.45996505687388	70.41184052529796	76.97419629533469	all	9.114673376083374	6144
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	lora	65.71513195736878	61.829135812945005	69.35050474123192	all	460.558066368103	1153024
text	microsoft/harrier-oss-v1-0.6b	tweet-topic	logistic_regression	62.75776971728115	62.18551662468441	63.25449571847501	all	0.07973146438598633	6150
text	microsoft/harrier-oss-v1-270m	domain	zs	81.65427312829708	81.16733058140666	82.20339042131435	0	0.0	0
text	microsoft/harrier-oss-v1-270m	emotion	zs	55.044409451040856	53.06356626739684	57.092324127500184	0	0.0	0
text	microsoft/harrier-oss-v1-270m	hate	zs	55.716768120887735	54.629716545382756	56.89013326760233	0	0.0	0
text	microsoft/harrier-oss-v1-270m	intent	zs	22.11661015350907	21.289604478730677	22.949342412671612	0	0.0	0
text	microsoft/harrier-oss-v1-270m	rte3	zs	32.14046731544946	30.750401089098006	33.64063552963839	0	0.0	0
text	microsoft/harrier-oss-v1-270m	sentiment	zs	46.81526052366449	45.75517638748579	47.69380732952278	0	0.0	0
text	microsoft/harrier-oss-v1-270m	tweet-topic	zs	47.75447238587607	45.21642893879719	50.449308100750024	0	0.0	0
text	microsoft/harrier-oss-v1-270m	domain	lt	96.06741610916187	95.80513193205309	96.3513289314633	512	5.79731297492981	7040
text	microsoft/harrier-oss-v1-270m	domain	lora	96.54411944703493	96.27608801670262	96.79088784425404	512	391.82182025909424	375680
text	microsoft/harrier-oss-v1-270m	domain	logistic_regression	93.41822317474119	90.80496258002007	95.93668592900359	512	1.4252169132232666	7051
text	microsoft/harrier-oss-v1-270m	emotion	lt	62.1457109808808	59.87243614378174	64.70055167821928	512	3.6533727645874023	3840
text	microsoft/harrier-oss-v1-270m	emotion	lora	87.49040633403385	85.78806396332945	89.21445270045389	512	213.78268194198608	372480
text	microsoft/harrier-oss-v1-270m	emotion	logistic_regression	63.595394377297254	57.40343775624051	68.4426977582052	512	0.10177183151245117	3846
text	microsoft/harrier-oss-v1-270m	hate	lt	80.70292403420925	79.86505155189957	81.67981181011767	512	2.7948553562164307	1280
text	microsoft/harrier-oss-v1-270m	hate	lora	73.35874417767823	72.41260100683074	74.29922240263154	512	69.41953492164612	369920
text	microsoft/harrier-oss-v1-270m	hate	logistic_regression	76.70977170506306	74.10934553045806	79.03517279458649	512	0.027792692184448242	641
text	microsoft/harrier-oss-v1-270m	intent	lt	66.9167877735108	65.81108804608688	69.80768450865695	512	153.61491131782532	72320
text	microsoft/harrier-oss-v1-270m	intent	lora	71.11028002539241	70.15465803547986	73.00549252820493	512	4002.3178927898407	440960
text	microsoft/harrier-oss-v1-270m	intent	logistic_regression	58.242105314560945	50.30834871337685	65.07009001693872	512	16.907537937164307	72433
text	microsoft/harrier-oss-v1-270m	rte3	lt	41.94265158112155	40.08121912179622	43.68403650597457	512	53.29108548164368	1920
text	microsoft/harrier-oss-v1-270m	rte3	lora	54.028567933786775	51.970988364354255	55.894936343462454	512	192.00830006599426	370560
text	microsoft/harrier-oss-v1-270m	rte3	logistic_regression	45.67234063578475	41.3361906273729	47.84199198786481	512	0.051714420318603516	1923
text	microsoft/harrier-oss-v1-270m	sentiment	lt	61.423874282331525	59.94801079510278	62.880662889612395	512	62.06605625152588	1920
text	microsoft/harrier-oss-v1-270m	sentiment	lora	67.72875601961032	66.17618988149516	69.23457493978358	512	108.97740626335144	370560
text	microsoft/harrier-oss-v1-270m	sentiment	logistic_regression	65.56010564002499	59.837843185712295	69.1704465129731	512	0.059500932693481445	1923
text	microsoft/harrier-oss-v1-270m	tweet-topic	lt	73.10182219641531	69.82747238180787	76.32785620917286	512	3.5142438411712646	3840
text	microsoft/harrier-oss-v1-270m	tweet-topic	lora	66.42974959281224	63.00189412927626	69.88779668307355	512	261.3202226161957	372480
text	microsoft/harrier-oss-v1-270m	tweet-topic	logistic_regression	68.37996951762305	62.45686900500944	72.3141003778708	512	0.1000216007232666	3846
text	microsoft/harrier-oss-v1-270m	domain	lt	94.66160225298037	94.34144532793732	95.00520769354837	64	8.178514242172241	7040
text	microsoft/harrier-oss-v1-270m	domain	lora	78.31285029111042	77.7881988730916	78.88006693085953	64	50.99865412712097	375680
text	microsoft/harrier-oss-v1-270m	domain	logistic_regression	83.54738823728319	70.90725099799606	90.95902493723338	64	0.05465126037597656	7051
text	microsoft/harrier-oss-v1-270m	emotion	lt	62.63422346639144	60.219600849911814	65.0553592547618	64	3.727731704711914	3840
text	microsoft/harrier-oss-v1-270m	emotion	lora	25.051224163679535	23.048617058828107	26.805593415036466	64	30.175400495529175	372480
text	microsoft/harrier-oss-v1-270m	emotion	logistic_regression	54.620848377319376	47.276238688243765	61.04619099469425	64	0.03519701957702637	3846
text	microsoft/harrier-oss-v1-270m	hate	lt	70.50632980974841	69.37361165008592	71.42829206610926	64	14.879964828491211	1280
text	microsoft/harrier-oss-v1-270m	hate	lora	50.18276513412516	49.122941668960195	51.23181662355362	64	9.5122549533844	369920
text	microsoft/harrier-oss-v1-270m	hate	logistic_regression	53.35616623009463	46.09655593644427	58.15628084861794	64	0.022114276885986328	641
text	microsoft/harrier-oss-v1-270m	intent	lt	57.3735154055515	56.40857046089973	58.85838611955451	64	25.027522087097168	72320
text	microsoft/harrier-oss-v1-270m	intent	lora	46.791011280541575	45.952071641535916	48.25681121898415	64	482.3085639476776	440960
text	microsoft/harrier-oss-v1-270m	intent	logistic_regression	43.862598828065074	32.116890435790886	52.47209576770157	64	5.41637921333313	72433
text	microsoft/harrier-oss-v1-270m	rte3	lt	42.677985602022076	41.056827962288466	44.54495154516429	64	3.471403121948242	1920
text	microsoft/harrier-oss-v1-270m	rte3	lora	37.75372051970917	36.12198667240314	39.31008909453455	64	25.186985969543457	370560
text	microsoft/harrier-oss-v1-270m	rte3	logistic_regression	35.465877396956614	27.366334845911645	42.97307631664006	64	0.027590513229370117	1923
text	microsoft/harrier-oss-v1-270m	sentiment	lt	62.68402520562781	61.16684098520763	64.17324368728427	64	18.309531211853027	1920
text	microsoft/harrier-oss-v1-270m	sentiment	lora	42.147591095537216	40.51257118321016	43.99667990540879	64	13.9779794216156	370560
text	microsoft/harrier-oss-v1-270m	sentiment	logistic_regression	52.480430388902576	41.48040475739322	59.1337734120771	64	0.02506566047668457	1923
text	microsoft/harrier-oss-v1-270m	tweet-topic	lt	68.57262743714607	65.79273646284247	71.69084971700859	64	24.578437089920044	3840
text	microsoft/harrier-oss-v1-270m	tweet-topic	lora	31.513605116117144	29.250653188633795	33.60207306296657	64	32.653077602386475	372480
text	microsoft/harrier-oss-v1-270m	tweet-topic	logistic_regression	56.84362791493513	43.96997554141331	65.7896794121554	64	0.037925004959106445	3846
text	microsoft/harrier-oss-v1-270m	domain	lt	90.55752309931921	90.13539955385028	90.93315566499692	8	4.310176134109497	7040
text	microsoft/harrier-oss-v1-270m	domain	lora	16.004271841896315	15.544294906739706	16.52937938040089	8	6.8671910762786865	375680
text	microsoft/harrier-oss-v1-270m	domain	logistic_regression	67.76043582982325	49.53009229201697	78.27234599971356	8	0.026734352111816406	7051
text	microsoft/harrier-oss-v1-270m	emotion	lt	40.511818997163445	38.54088383635139	42.87200013489094	8	3.7518153190612793	3840
text	microsoft/harrier-oss-v1-270m	emotion	lora	15.897829536714866	14.394727959121612	17.46454448053801	8	4.040433883666992	372480
text	microsoft/harrier-oss-v1-270m	emotion	logistic_regression	31.768955248599116	12.14040425092659	45.57258789618111	8	0.025360107421875	3846
text	microsoft/harrier-oss-v1-270m	hate	lt	58.32222338673299	57.326108180120826	59.42171153396699	8	30.106133937835693	1280
text	microsoft/harrier-oss-v1-270m	hate	lora	47.091918391232376	45.835148966017364	48.21207137073181	8	1.7165353298187256	369920
text	microsoft/harrier-oss-v1-270m	hate	logistic_regression	39.343145591074034	27.430805105959937	47.7398244900708	8	0.014060497283935547	641
text	microsoft/harrier-oss-v1-270m	intent	lt	41.3617832093785	40.62325537714856	42.60828553940957	8	6.940231800079346	72320
text	microsoft/harrier-oss-v1-270m	intent	lora	4.705686577361158	4.411994465773013	4.982924022656377	8	61.985259771347046	440960
text	microsoft/harrier-oss-v1-270m	intent	logistic_regression	12.110795718814563	0.0	22.162621896721273	8	2.0800037384033203	72433
text	microsoft/harrier-oss-v1-270m	rte3	lt	37.55847846272801	36.09700899636992	39.15625470239517	8	3.3493764400482178	1920
text	microsoft/harrier-oss-v1-270m	rte3	lora	25.007413337230446	23.542156616821767	26.443241911429627	8	3.8070194721221924	370560
text	microsoft/harrier-oss-v1-270m	rte3	logistic_regression	18.748153861153956	0.0	32.511450236707184	8	0.020440101623535156	1923
text	microsoft/harrier-oss-v1-270m	sentiment	lt	49.171579457998966	47.80178990384352	50.41613485001574	8	22.298545122146606	1920
text	microsoft/harrier-oss-v1-270m	sentiment	lora	30.48486070923948	29.041412891810943	31.854027039891154	8	2.843712568283081	370560
text	microsoft/harrier-oss-v1-270m	sentiment	logistic_regression	40.21952649140823	27.173549343558946	50.95564400015851	8	0.020557880401611328	1923
text	microsoft/harrier-oss-v1-270m	tweet-topic	lt	62.5638160471521	59.784012987935476	65.5089526257598	8	3.563774347305298	3840
text	microsoft/harrier-oss-v1-270m	tweet-topic	lora	24.354123624398003	22.20358018848378	26.57433020832962	8	4.811824560165405	372480
text	microsoft/harrier-oss-v1-270m	tweet-topic	logistic_regression	39.631600965647515	22.62031433012562	53.2537992416271	8	0.021351099014282227	3846
text	microsoft/harrier-oss-v1-270m	domain	lt	96.69996351978983	96.43026227049494	96.9659236951737	all	18.771588802337646	7040
text	microsoft/harrier-oss-v1-270m	domain	lora	98.03179859798469	97.81921900170444	98.22455976112884	all	5014.278106689453	375680
text	microsoft/harrier-oss-v1-270m	domain	logistic_regression	97.35123577639155	96.89272609214552	97.60794834178377	all	3.457906723022461	7051
text	microsoft/harrier-oss-v1-270m	emotion	lt	74.30563017296657	71.90980935151968	76.86706278615677	all	6.765209197998047	3840
text	microsoft/harrier-oss-v1-270m	emotion	lora	89.05724642850154	87.15343466814475	90.81542716275428	all	1127.9154834747314	372480
text	microsoft/harrier-oss-v1-270m	emotion	logistic_regression	70.4125927359254	68.62869727382191	72.10209044600646	all	0.7501249313354492	3846
text	microsoft/harrier-oss-v1-270m	hate	lt	90.25240727575216	89.62138357890773	90.92139849471742	all	8.585891246795654	1280
text	microsoft/harrier-oss-v1-270m	hate	lora	99.52972391185764	99.35291926937857	99.67687444899576	all	2227.0045807361603	369920
text	microsoft/harrier-oss-v1-270m	hate	logistic_regression	87.21547850009284	86.12010390991767	88.113140579688	all	1.650169849395752	641
text	microsoft/harrier-oss-v1-270m	intent	lt	66.50465831298312	65.95120104358136	69.66468904144398	all	2184.1250081062317	72320
text	microsoft/harrier-oss-v1-270m	intent	lora	74.24062319731007	72.87297554288635	76.14059646780488	all	5008.610741615295	440960
text	microsoft/harrier-oss-v1-270m	intent	logistic_regression	57.30028375474339	56.811542629790154	57.713050176122806	all	30.98243808746338	72433
text	microsoft/harrier-oss-v1-270m	rte3	lt	45.02750686708705	43.07472720983088	47.19821526358398	all	16.327121019363403	1920
text	microsoft/harrier-oss-v1-270m	rte3	lora	55.64084305853332	53.60437986178178	57.74020712192245	all	407.6245496273041	370560
text	microsoft/harrier-oss-v1-270m	rte3	logistic_regression	47.604410764916864	46.93739809139482	47.99693873172531	all	0.08516120910644531	1923
text	microsoft/harrier-oss-v1-270m	sentiment	lt	74.0059396622045	72.45849632099576	75.37515507783809	all	119.51266193389893	1920
text	microsoft/harrier-oss-v1-270m	sentiment	lora	78.31528974494356	77.02879006590973	79.56916478997937	all	1815.6777083873749	370560
text	microsoft/harrier-oss-v1-270m	sentiment	logistic_regression	74.3574997504143	73.80249533564181	74.68931085623859	all	5.330923080444336	1923
text	microsoft/harrier-oss-v1-270m	tweet-topic	lt	72.86640450274679	69.26043925271371	76.17618504595329	all	12.491129875183105	3840
text	microsoft/harrier-oss-v1-270m	tweet-topic	lora	63.20629678812385	59.67029970074962	66.74600875188825	all	132.84051322937012	372480
text	microsoft/harrier-oss-v1-270m	tweet-topic	logistic_regression	64.12440644460443	63.48172244498305	64.59741005804422	all	0.07706737518310547	3846
text	most_frequent	domain		2.4500889306341054	2.4500889306341054	2.4500889306341054	all	0.0	0
text	most_frequent	emotion		8.576414859137373	8.576414859137373	8.576414859137373	all	0.0	0
text	most_frequent	hate		41.054324778825766	41.054324778825766	41.054324778825766	all	0.0	0
text	most_frequent	intent		0.20469824409239437	0.20469824409239437	0.20469824409239437	all	0.0	0
text	most_frequent	rte3		22.534822783064403	22.534822783064403	22.534822783064403	all	0.0	0
text	most_frequent	sentiment		19.06941266209001	19.06941266209001	19.06941266209001	all	0.0	0
text	most_frequent	tweet-topic		9.465368881365494	9.465368881365494	9.465368881365494	all	0.0	0
text	stratified	domain		8.997907044748105	8.582136521570547	9.390568734154895	all	0.0	0
text	stratified	emotion		15.110968694607314	13.840831001334491	16.396463240419276	all	0.0	0
text	stratified	hate		48.571653417662766	47.55912139184753	49.65331525422023	all	0.0	0
text	stratified	intent		0.9431676413385893	0.835540521714959	1.041323639529571	all	0.0	0
text	stratified	rte3		33.45623871577937	31.712407041506662	35.13647740726849	all	0.0	0
text	stratified	sentiment		32.87758244828677	31.297521304864397	34.40313672204162	all	0.0	0
text	stratified	tweet-topic		17.058568025400458	15.294872014059951	18.899647201699217	all	0.0	0
video	microsoft/xclip-base-patch16	emotion	zs	23.606149625849955	17.789556493340633	29.192247937554853	0	0.0	0
video	microsoft/xclip-base-patch16	fake	zs	51.07835906612339	47.11716814304981	54.734585222033736	0	0.0	0
video	microsoft/xclip-base-patch16	foul	zs	32.88590604026846	31.97278911564626	33.33333333333333	0	0.0	0
video	microsoft/xclip-base-patch16	hazard	zs	56.600051462389565	50.33300701138228	63.265486472416136	0	0.0	0
video	microsoft/xclip-base-patch16	emotion	lt	39.305343349461	31.7970732117523	47.099164332718814	512	10.82546329498291	4096
video	microsoft/xclip-base-patch16	emotion	lora	43.34115230942581	35.3555343987146	51.02824028911728	512	28796.691963672638	610312
video	microsoft/xclip-base-patch16	emotion	logistic_regression	37.7976791737436	35.02168586107977	40.29055063745786	512	0.6187152862548828	4104
video	microsoft/xclip-base-patch16	fake	lt	77.99543658523011	75.03487501809266	80.94315947662014	512	3.879866361618042	1024
video	microsoft/xclip-base-patch16	fake	lora	85.71197918588773	82.81883235561791	88.31108904733502	512	7290.740505933762	607234
video	microsoft/xclip-base-patch16	fake	logistic_regression	67.89952633801106	64.28660485694243	70.84162014517868	512	0.5198450088500977	513
video	microsoft/xclip-base-patch16	foul	lt	85.85858585858585	78.51662404092072	92.50690382876091	512	3.8120105266571045	1024
video	microsoft/xclip-base-patch16	foul	lora	87.92270531400965	81.13958583084397	93.99038461538461	512	7182.651344299316	607234
video	microsoft/xclip-base-patch16	foul	logistic_regression	86.73869295988186	83.3341258885339	88.55144670479416	512	0.6687722206115723	513
video	microsoft/xclip-base-patch16	hazard	lt	93.28976034858387	89.47663472423564	96.16557734204792	512	6.96913743019104	1024
video	microsoft/xclip-base-patch16	hazard	lora	97.57575757575758	95.34328750815556	99.51744861924503	512	7284.633350133896	607234
video	microsoft/xclip-base-patch16	hazard	logistic_regression	84.09609743981153	77.08346445602746	87.61200418214568	512	0.5692989826202393	513
video	microsoft/xclip-base-patch16	emotion	lt	37.702422563103674	29.221042555615767	44.91131038637574	64	11.3918616771698	4096
video	microsoft/xclip-base-patch16	emotion	lora	37.348303792903366	29.588848357690274	45.341398975793986	64	3515.6763048171997	610312
video	microsoft/xclip-base-patch16	emotion	logistic_regression	35.028395393543455	25.872940681304733	40.424821489276155	64	0.0398252010345459	4104
video	microsoft/xclip-base-patch16	fake	lt	62.21408586922732	58.7201703572644	65.60743617275483	64	3.9588871002197266	1024
video	microsoft/xclip-base-patch16	fake	lora	70.97150632488093	67.58540378776985	73.97154060498698	64	915.1336381435394	607234
video	microsoft/xclip-base-patch16	fake	logistic_regression	54.53780795060109	43.7138063566907	60.827588217893606	64	0.016742229461669922	513
